PB.1	BM.1	LN.1	PB.2	BM.2	LN.2	PB.3	BM.3	LN.3	PB.4	PB.4.1	BM.4	LN.4	PB.8	BM.8	LN.8	PB.9	BM.9	LN.9	PB.10	BM.10	LN.10	PB.11	BM.11	LN.11	PB.12	BM.12	LN.12	PB.13	PB.13.1	BM.13	LN.13	PB.25	BM.25	LN.25	PB.26	BM.26	LN.26
11	-0.506672719948773	0.200417083478627	0.306255636470147	-0.143630327204439	-0.0955702845150803	0.23920061171952	0.42858201261388	-0.40169058034295	-0.0268914322709302	-0.283871194383107	-0.0294725678239178	0.110097209134002	0.203246553073022	-0.496380299531713	0.0715190835789663	0.424861215952746	-0.50407359463303	0.0866700686462103	0.41740352598682	-0.63825805177942	0.35111361667326	0.28714443510616	-0.175783900418113	0.137439983620276	0.038343916797837	-0.231987835537693	-0.0941560577094034	0.326143893247097	0.00705678998865444	-0.441849534508205	0.210482080656415	0.224310663863135	-0.33689520934418	0.366725850457009	-0.02983064111283	-0.12585092962741	-0.35313424347863	0.47898517310604
12	-0.541412294656493	-0.632000515177423	1.17341280983392	-1.59765397873843	-0.217627684917287	1.81528166365571	-0.55097902348809	0.0237541519438302	0.52722487154426	-0.668300713011307	-0.809553289574567	-0.965195747804887	2.44304975039076	-2.06738300962083	-0.606386786293544	2.67376979591438	-0.378123446648384	-0.328283821530383	0.706407268178767	-2.31334733287754	1.15976231252312	1.15358502035443	-0.900557227048663	-0.344147524960424	1.24470475200909	-0.496677947178997	-0.330225082818337	0.826903029997333	-0.591538106497688	-1.11017937908124	-0.572303182306908	2.27402066788583	-1.83363093084735	-0.350029060984197	2.18365999183154	-0.94884283546083	-1.21315301145462	2.16199584691545
13	0.06764666861877	-0.788288759583621	0.72064209096485	-0.187839893869927	0.0853376929373937	0.102502200932533	0.22661382984893	-0.60619420580486	0.37958037595593	-0.16017606130016	-0.32897053536488	0.0701399543369394	0.4190066423281	-0.384258870329856	-0.209183854253617	0.593442724583474	0.361062480416937	-0.0372951806048434	-0.323767299812093	-0.391126693383583	0.0925170095559364	0.298609683827646	-0.409264131866614	0.393204127367357	0.0160600044992565	-0.228752546332137	0.0419631388652837	0.186789407466853	-0.766680985194935	-0.649668999485055	-0.255040264431965	1.67139024911196	-0.11627822020038	0.25008397706075	-0.133805756860371	-0.101884563203427	-0.720251006814647	0.822135570018073
14	-0.235171130199913	-0.227152063594053	0.462323193793966	-0.156992153674773	0.0281897608933868	0.128802392781387	0.110098310285263	-0.170938984737677	0.0608406744524128	-0.175982848148142	0.0328191744122472	0.106084370647888	0.0370793030880074	-0.288347300139523	-0.0647850902878035	0.353132390427326	0.0996723504877037	0.014759513773174	-0.114431864260877	-0.221892237378627	-0.0184316519040166	0.240323889282644	-0.187188764373373	0.118388491561826	0.0688002728115462	0.101648106669513	-0.0438747589396167	-0.0577733477298974	-0.272363290338005	-0.388762805273045	-0.193743934869435	0.854870030480485	0.0472212636252207	0.22954117194731	-0.27676243557253	-0.0956485738425172	-0.174115885877077	0.269764459719593
15	-0.2142437914335	-0.34944714168138	0.56369093311488	-0.20568659772632	0.0284122811449796	0.17727431658134	0.0609502429707467	-0.326618826494153	0.265668583523407	-0.174655362277965	-0.110156662357715	-0.0982883222148647	0.383100346850545	-0.29930438497669	-0.26992064299494	0.56922502797163	0.159664342071286	-0.313407188553144	0.153742846481856	-0.314509231528882	0.0593127965776894	0.255196434951189	-0.330222742088186	0.148105760333023	0.182116981755163	-0.0794536758795203	0.0314275711919798	0.0480261046875397	-0.531035465728914	-0.582301197089945	-0.248268757111185	1.36160541993005	0.00626437954059966	0.0793075194211594	-0.08557189896176	-0.2307479673806	-0.30916262013867	0.53991058751927
16	-1.09685870739389	-0.62662938266237	1.72348809005626	-0.953753133845224	0.244013031373236	0.709740102471986	-1.08613091396421	-0.70082341951509	1.7869543334793	0.311357617960945	-0.323614413428125	-1.52400372369511	1.53626051916228	-0.535367706282317	-0.506093863154747	1.04146156943706	-0.0394596945561201	-0.57297865123014	0.612438345786259	-1.71900388044605	0.67089924628522	1.04810463416083	-0.153789944049853	-0.462356984834413	0.616146928884267	-0.63073642836284	0.195031163969199	0.43570526439364	-0.586404809718332	-0.304072393897852	-1.03654625318668	1.92702345680287	-0.91770410742589	-0.37928390650555	1.29698801393144	-0.585499589093804	-0.354844146165163	0.940343735258967
17	-0.772483491166	0.36746919940425	0.40501429176175	-0.943029299196676	0.256884672811994	0.686144626384683	0.523018349553896	-0.300369262068763	-0.222649087485133	-0.553438623250985	0.061641065437275	0.396139395950775	0.0956581618629349	-0.559513839669343	0.167073524786967	0.392440314882377	-0.337123091891923	0.435645890755577	-0.0985227988636534	-0.82433861432901	0.759999150119341	0.0643394642096702	-0.51383205765424	0.0661174711953194	0.44771458645892	-0.482206517926997	0.337494667330144	0.144711850596853	-0.636639761885462	-0.302248526345022	0.719395134771648	0.219493153458838	-0.530271566862907	-0.0193277603191166	0.549599327182023	-0.381489332050323	-0.0385503217433936	0.420039653793716
18	-0.719397586466373	-0.212022365502264	0.931419951968637	-0.633548790528543	0.123001090162187	0.510547700366358	-0.240082011952934	-0.392316362375434	0.632398374328366	-0.387089094338872	-0.261460429091771	-0.357642535183532	1.00619205861418	-0.662527876273167	-0.405035435469467	1.06756331174263	-0.5352059838182	-0.4018644842354	0.9370704680536	-1.84060575152628	0.778792712226441	1.06181303929984	-0.377229088811781	-0.197615770578331	0.57484485939011	-0.63256929685137	-0.0094724589156403	0.642041755767011	-0.512417706597344	-0.949750446661755	0.157172442918966	1.30499571034014	-0.478775615693124	0.104007983308996	0.374767632384126	-0.524982319234013	0.0580865003098161	0.466895818924197
19	-0.391376799360907	-0.240134114785986	0.631510914146894	-0.28737297465172	-0.42729942014912	0.71467239480084	0.165037987257246	-0.00335744677744376	-0.161680540479804	-0.61999600262986	-0.37138370803102	-0.63541242917696	1.62679213983784	-0.239583654818077	-0.488464130205096	0.728047785023174	0.47188245494328	-0.35186218891323	-0.12002026603005	-0.63661934910016	1.24635488338456	-0.6097355342844	-0.558319264352377	0.436015598744923	0.122303665607453	-0.204448792286697	-0.283553415607957	0.488002207894653	-0.0736492808929325	-0.452454234197542	-0.194274563863042	0.720378078953518	-0.203138565493797	0.102381177780754	0.100757387713044	-0.297245877947903	0.083794631655147	0.213451246292757
20	-0.226881198247667	-0.575648022950847	0.802529221198513	-0.673749319123367	0.192182854986273	0.481566464137092	0.860875043669255	-1.21330354758874	0.352428503919484	-0.287139518099907	-0.0896922962898277	-0.298456542599297	0.675288356989034	-1.02923975005668	-0.0785028872896429	1.10774263734633	0.00780286943011621	-0.108017250242074	0.100214380811956	-0.339163455674049	-0.0114098582640594	0.35057331393811	-0.387874092772397	0.219713051575913	0.168161041196483	-0.205053732725727	0.0666625523609845	0.138391180364744	-0.533544961224436	-0.533754201269748	-0.255027919665928	1.32232708216011	-0.135097271018907	0.386757089929624	-0.251659818910715	-0.00254454891977307	-0.263708149156973	0.266252698076747
21	-0.628064855852607	-0.938280781777157	1.56634563762976	-0.804221646762794	0.232052730628247	0.572168916134547	0.114653426521066	0.395376724253365	-0.510030150774433	-0.859143247350143	0.127310037100177	-0.0440537112110633	0.775886921461028	-1.54031999433427	0.201262535547257	1.33905745878702	-0.294285100575693	-0.0695080940942727	0.363793194669967	-1.66085305874172	1.05827471772128	0.602578341020447	-1.02669065423698	0.571121347153264	0.455569307083714	-0.860494261052197	0.397019529587182	0.463474731465014	-0.398556050626935	-0.716787705121425	-0.301671523188864	1.41701527893722	-1.33198854679232	0.219214958643835	1.11277358814849	-0.724899439375447	-0.323630656434917	1.04853009581036
22	-0.39638280875044	0.14704284075896	0.24933996799148	-0.19494794428254	-0.21569989947509	0.41064784375763	-0.0579350469559001	-0.28269051212624	0.34062555908214	0.0929433256357597	-0.0803507560580301	-0.17038891558732	0.15779634600959	-0.284748712047897	0.0226424238108636	0.262106288237034	-0.0726755657687566	0.187544663677413	-0.114869097908656	0.41887106566788	-0.15240437277549	-0.26646669289239	-0.0676510008469964	0.125431577785303	-0.0577805769383066	-0.27702143640519	0.0102623929261099	0.26675904347908	-0.38646177410811	-0.070084149285	0.0679822433169299	0.38856368007618	0.0966530635440335	0.0298140190413037	-0.126467082585337	0.114077785754407	-0.257291574719943	0.143213788965537
23	-0.489459626371553	-0.152544969176382	0.642004595547936	-0.147946911583926	0.0754445254449134	0.0725023861390142	-0.108524615780394	-0.403996446456474	0.512521062236866	-0.107951519748221	-0.0993462152045517	-0.123011280639462	0.330309015592238	-0.515363773567774	0.115582209603636	0.399781563964137	-0.247300741829553	0.162728905293687	0.0845718365358668	-0.173248334100299	-0.0528540668874697	0.22610240098777	-0.302936911335326	0.0597972982429837	0.243139613092344	-0.00640673090560107	-0.11499618089093	0.12140291179653	-0.321198945024697	-0.319445503921617	0.0430526839683036	0.597591764978013	-0.186778572048253	-0.000568512731753401	0.187347084780006	-0.153549746900392	-0.210425038012254	0.363974784912648
24	-0.579179429565877	0.0771879289500736	0.501991500615802	-0.257914449691519	0.04781710093682	0.210097348754701	-0.158295379977623	-0.242921672792554	0.401217052770177	-0.222051312376692	-0.144642428779221	0.0417580914669173	0.324935649688998	-0.35132322892577	0.11300942402989	0.238313804895881	-0.406197271566969	0.221699992795781	0.18449727877119	-0.106974124575181	-0.0953944548531904	0.20236857942837	-0.369006360361267	0.0590317090268524	0.309974651334413	-0.0775231366034408	-0.0718881312742212	0.14941126787766	-0.19747366473778	-0.181412499913449	0.01283943727638	0.366046727374851	-0.1874598799255	0.0179984532692092	0.169461426656289	-0.137066653056094	-0.0951394493203122	0.232206102376407
25	-0.181973962222283	-0.194859767917953	0.376833730140237	-0.000726910317709439	-0.24608372107808	0.24681063139579	0.15684744548973	-0.37159201785665	0.214744572366921	0.116623637871185	-0.166685545217655	-0.455405985703325	0.505467893049794	0.0476846859665265	-0.208271442140644	0.160586756174117	-0.0812152621065163	-0.0449368152545766	0.126152077361094	-0.29312255830706	-0.0804799007787196	0.37360245908578	0.0189091398185059	-0.0624807482197234	0.0435716084012165	-0.112500044070083	-0.0724123951226137	0.184912439192697	0.0796496838009197	-0.23770349872335	-0.16143120437996	0.31948501930239	-0.123636516868103	-0.109735602193483	0.233372119061587	0.0183626274463302	-0.19999745531145	0.18163482786512
26	-0.278591184381407	0.240080113101913	0.0385110712794932	0.100890155667963	-0.306511951482207	0.205621795814243	0.127581384641887	-0.114851955558323	-0.0127294290835636	-0.122631110804095	-0.235152488608105	-0.0113469240426549	0.369130523454855	-0.1552188372329	0.0650212931413501	0.0901975440915495	-0.156439143773753	0.146584075681507	0.0098550680922469	0.0231385374935602	0.00849662420495001	-0.0316351616985098	-0.353566764941437	0.0383322660367034	0.315234498904733	-0.64311379701042	0.33448096501011	0.30863283200031	-0.291235485147427	0.0563331906638824	0.0867487310403323	0.148153563443212	-0.2946801107169	0.14700887609345	0.14767123462345	-0.17581490390036	-0.19929941197454	0.3751143158749
27	-0.1216134054715	-0.21508168969436	0.33669509516586	-0.55212964477751	0.0566514916223504	0.49547815315516	0.140035160617107	-0.248530852232573	0.108495691615467	-0.145527639710652	-0.124047009939592	-0.480906918832892	0.750481568483138	-0.0419304815644201	-0.15380804501131	0.19573852657573	0.19856929371896	-0.27440106312325	0.07583176940429	0.0306992990859736	0.0886796938462435	-0.119378992932217	-0.26289602785072	-0.0148685788404399	0.27776460669116	-0.415120533601747	-0.469677877381157	0.884798410982903	0.0176273788991121	-0.230156175764748	-0.0926855730081577	0.305214369873792	0.0193227503995863	-0.112331849045003	0.0930090986454166	-0.00246836715161303	-0.0610854736115831	0.0635538407631966
28	-0.137963347194066	-0.784517767250726	0.922481114444794	-0.748712176781911	0.303995508161989	0.44471666861992	-0.916539624666754	-0.0567726569446734	0.973312281611427	-0.440231343694602	0.272568362686929	-0.822843404519842	0.990506385527519	-0.621112391442812	-0.530510411959904	1.15162280340272	-0.0105998578094475	-0.707523238826617	0.718123096636063	-2.10132415272082	1.09296963433901	1.00835451838181	0.578079694739657	-0.531919551826084	-0.0461601429135747	-0.511452104689294	-0.121555162334154	0.633007267023446	-0.0330961791760789	-0.1737578143813	-0.0723951612466092	0.27924915480399	-0.620713490968843	-0.0535339239897432	0.674247414958588	-0.218793755422913	0.00728899392784754	0.211504761495066
29	-0.14965558738858	-0.409345538624519	0.559001126013101	-0.391500380701683	0.0385717462118667	0.352928634489817	-0.906691204996097	-0.569729269386077	1.47642047438217	-0.95796662799401	0.619775701631689	-0.47282148895807	0.81101241532039	-0.212644787995433	-0.250167091409973	0.462811879405407	-0.140697368589263	-0.642012982572695	0.782710351161956	-1.81421269060081	0.13954700446946	1.67466568613135	-0.209014494042721	0.0919972506165792	0.11701724342614	0.124742384680109	0.056537603639411	-0.18127998831952	-0.344075334862406	0.0336653622288221	-0.201108793954747	0.511518766588333	0.0450741464925928	0.921398916419033	-0.966473062911627	0.479776282640314	-0.289926308681727	-0.189849973958585
30	0.00850193215677031	0.0571243464474001	-0.0656262786041699	-0.159281054848254	0.159115951949687	0.000165102898566527	-0.0322269622374636	0.0764271043244364	-0.0442001420869733	-0.089773133808015	0.0248091057482549	0.0723279858867349	-0.00736395782697485	0.0292788792413368	-0.0628139178603635	0.0335350386190267	0.0595950054425067	-0.111013202397213	0.0514181969547067	-0.123847461621546	0.0607415310610033	0.0631059305605435	0.0487145065484533	-0.236835326761127	0.188120820212673	-0.0355397005306699	-0.17455107797052	0.21009077850119	0.0548743256203204	-0.0787151590016499	0.0245187405332401	-0.000677907151909629	-0.0315143784208032	-0.0343925639982832	0.0659069424190868	-0.00999608047926337	-0.0800612006663033	0.0900572811455667
31	0.396635524912043	-0.429351790580897	0.0327162656688529	-0.85546762375912	0.509550523900311	0.34591709985881	-0.550858600585254	-0.615429233186774	1.16628783377203	-1.02255320316761	0.3491521109011	-0.375355012290741	1.04875610455725	-0.382805530830663	-0.288922749067303	0.671728279897966	-0.594176440026053	-1.44130720988201	2.03548364990807	-1.23254113886412	0.0810064126626671	1.15153472620146	0.0909450786583292	-0.593954956786421	0.50300987812809	-0.288112238276247	-0.076644598685526	0.364756836961774	-0.472146877087088	-0.557621516395677	-0.246435176632298	1.27620357011506	-0.135662475595893	-0.259639422207363	0.395301897803257	-0.454245657300941	-0.17998139584099	0.634227053141929
32	0.5701789861333	-0.42280945627929	-0.147369529854009	-0.652749908195077	0.422047760559393	0.230702147635683	-0.470352001253783	-0.685228421285963	1.15558042253975	-0.586793457310518	0.190008118418882	-0.270390543155038	0.667175882046672	-0.205326667311566	-0.299342450799887	0.504669118111453	-0.603094533332109	-1.25500673219421	1.85810126552632	-1.18918094531601	0.115985426483304	1.0731955188327	-0.0275494155144003	-0.490827696576519	0.518377112090921	-0.24380811758865	-0.0471485727267797	0.290956690315429	-0.418248071815802	-0.426002750188013	0.0183457602154578	0.825905061788357	0.0356842029636031	-0.147205215430087	0.111521012466484	-0.468484814694347	-0.238361288479807	0.706846103174152
33	0.716870583856624	-0.753931001240416	0.0370604173837936	-0.648951207675367	0.420901652221363	0.228049555454003	-0.478182239933343	-0.982353275218423	1.46053551515177	-0.761102811792313	0.321224353207108	-0.243494998922293	0.683373457507498	-0.283203793795614	-0.253857908057284	0.537061701852897	-0.53642000036898	-1.15574215877583	1.69216215914481	-1.18118691497626	0.121727695515077	1.05945921946119	0.142002206696954	-0.433828520651996	0.291826313955044	-0.352177643078554	-0.0863548573535944	0.438532500432146	-0.524499244716941	-0.42241917631262	-0.248756541297571	1.19567496232713	0.206027865337007	-0.264273280071033	0.058245414734027	-0.230221581525323	-0.263271695751773	0.493493277277097
34	0.0498322098022337	0.137560847281083	-0.187393057083317	0.0534729462481804	0.0593730238748904	-0.11284597012307	0.341890113672917	-0.205145271252083	-0.136744842420833	-0.0575434026789976	0.285437029790143	-0.0935458394736175	-0.134347787637528	0.0603941445303837	-0.0518078546840668	-0.00858628984631693	-0.127025790071854	-0.122343277299604	0.249369067371457	-0.483604839260413	-0.465785886004503	0.949390725264917	0.00498874943740368	-0.209947191151596	0.204958441714194	0.140115404217587	-0.271055780259434	0.130940376041847	0.0475699713028384	-0.315649034346622	0.0155491760786477	0.252529886965138	-0.0153553652079799	-0.0419222386996401	0.0572776039076199	-0.31202102493	-0.10373016302529	0.41575118795529
35	-0.194544244029317	0.294824520814703	-0.100280276785387	-0.0114407487578703	-0.1297435465775	0.14118429533537	-0.13131870058473	-0.23323092609151	0.36454962667624	0.265140550845457	0.106318429968978	-0.260688255313783	-0.110770725500652	-0.650808567949253	-0.281201505329883	0.932010073279137	0.0473057043921266	-0.207033521281883	0.159727816889756	-0.0269962661635463	-0.0291942781894265	0.0561905443529733	-0.324405061209477	0.0278965514696736	0.296508509739803	-0.25027039030555	0.00396365017224998	0.2463067401333	-0.33670265232546	-0.40694992030566	-0.15521227849775	0.89886485112887	-0.714568651091426	0.463325821644213	0.251242829447214	-0.0567016373661273	-0.204164701606967	0.260866338973093
36	0.0750689681806467	0.299038698276616	-0.374107666457264	-0.215301643147054	-0.215151988710463	0.430453631857517	0.0884444085416503	-0.181718674924269	0.09327426638262	-0.833198098534195	1.15742864404795	-0.424965732329345	0.100735186815595	-0.464919169937157	0.0174486622553833	0.447470507681773	-0.629560682304647	-0.905317219730267	1.53487790203491	-0.74540718409419	0.22884549268481	0.51656169140938	-0.644797726213774	1.01593230483559	-0.371134578621814	-0.480310018690373	0.163471057112427	0.316838961577946	-0.0508677861774776	-0.331756023727498	0.277092603662842	0.105531206242132	-0.16890228306495	-0.41935910661125	0.588261389676201	0.436452460144797	-0.317629960134143	-0.118822500010654
37	0.0613549139789566	0.0485676257135967	-0.109922539692553	-0.11394987968841	-0.0676285974507	0.18157847713911	0.499058261992497	-0.286079290895023	-0.212978971097473	-0.188016291191005	0.172438487894115	-0.095552562826505	0.111130366123395	-0.206444529136757	-0.0836064390798965	0.290050968216653	-0.340025846413927	-0.493674775189207	0.833700621603133	-0.1763996668389	-0.12198640379609	0.29838607063499	-0.17774950192996	0.38007012133447	-0.20232061940451	-0.126879117376304	-0.00736496586673363	0.134244083243037	0.0359573542911278	-0.0338018267903424	-0.00432288642520229	0.00216735892441777	-0.225493403757107	-0.0737600365159268	0.299253440273033	0.137231053152827	-0.101499753489093	-0.0357312996637331
38	-0.132613776064027	-0.110268687091197	0.242882463155223	-0.273764488993663	-0.229803890393743	0.503568379387407	0.37690464508344	-0.15810413972326	-0.21880050536018	-0.354944985397987	0.529873691720292	-0.444415229912057	0.269486523589753	-0.308642897637193	-0.227141026592043	0.535783924229237	-0.371271939688343	-0.491740864120803	0.863012803809146	-0.707834083541157	0.0541647578661433	0.653669325675013	-0.242477268904603	0.278409849878927	-0.0359325809743232	-0.19092639792465	-0.0619033593309899	0.25282975725564	-0.30878878661148	-0.16832958038674	0.30386825895054	0.17325010804768	-0.119445706385963	-0.325891598862273	0.445337305248237	0.0296721150132	-0.1604450775842	0.130772962571
